Computing Distances
Distances Computed
==============================
('MAPK@3 SCORE:', 0.34546075386072739)
('tractor', 'MAPK@3:', 0.28476190476190472, 'common guesses:', [('tractor', 73), ('bicycle', 31), ('truck', 20)])
('elbow', 'MAPK@3:', 0.28306878306878308, 'common guesses:', [('elbow', 73), ('banana', 39), ('foot', 25)])
('onion', 'MAPK@3:', 0.28282828282828282, 'common guesses:', [('onion', 75), ('apple', 28), ('sink', 20)])
('bee', 'MAPK@3:', 0.27900552486187846, 'common guesses:', [('bee', 70), ('zebra', 17), ('octopus', 15)])
('barn', 'MAPK@3:', 0.27826725403817915, 'common guesses:', [('barn', 80), ('house', 44), ('purse', 26)])
('basketball', 'MAPK@3:', 0.27694859038142616, 'common guesses:', [('basketball', 88), ('soccer ball', 78), ('wheel', 66)])
('stethoscope', 'MAPK@3:', 0.27489177489177491, 'common guesses:', [('stethoscope', 87), ('wine glass', 33), ('knee', 23)])
('bench', 'MAPK@3:', 0.27461139896373055, 'common guesses:', [('bench', 80), ('table', 60), ('rifle', 27)])
('ocean', 'MAPK@3:', 0.27411167512690354, 'common guesses:', [('ocean', 110), ('grass', 74), ('line', 73)])
('spreadsheet', 'MAPK@3:', 0.27189542483660128, 'common guesses:', [('spreadsheet', 95), ('calendar', 57), ('stove', 47)])
('birthday cake', 'MAPK@3:', 0.26497695852534564, 'common guesses:', [('birthday cake', 92), ('cake', 70), ('radio', 38)])
('binoculars', 'MAPK@3:', 0.26433691756272398, 'common guesses:', [('binoculars', 66), ('tractor', 23), ('horse', 12)])
('waterslide', 'MAPK@3:', 0.26199040767386089, 'common guesses:', [('waterslide', 102), ('mermaid', 33), ('stairs', 26)])
('truck', 'MAPK@3:', 0.26142131979695432, 'common guesses:', [('truck', 82), ('van', 54), ('pickup truck', 37)])
('remote control', 'MAPK@3:', 0.26111111111111113, 'common guesses:', [('remote control', 67), ('door', 34), ('skyscraper', 26)])
('mailbox', 'MAPK@3:', 0.26068376068376065, 'common guesses:', [('mailbox', 75), ('umbrella', 36), ('lollipop', 32)])
('eraser', 'MAPK@3:', 0.25936329588014978, 'common guesses:', [('eraser', 54), ('steak', 21), ('bandage', 19)])
('leg', 'MAPK@3:', 0.25904761904761903, 'common guesses:', [('leg', 74), ('golf club', 39), ('hockey stick', 31)])
('pizza', 'MAPK@3:', 0.25850340136054423, 'common guesses:', [('pizza', 67), ('soccer ball', 53), ('wheel', 53)])
('chandelier', 'MAPK@3:', 0.25697211155378485, 'common guesses:', [('chandelier', 79), ('sailboat', 35), ('ceiling fan', 33)])
('matches', 'MAPK@3:', 0.25385802469135799, 'common guesses:', [('matches', 76), ('nail', 50), ('fork', 48)])
('train', 'MAPK@3:', 0.25347222222222221, 'common guesses:', [('train', 69), ('saw', 31), ('firetruck', 18)])
('speedboat', 'MAPK@3:', 0.2532391048292108, 'common guesses:', [('speedboat', 102), ('beach', 52), ('canoe', 43)])
('cat', 'MAPK@3:', 0.25135135135135134, 'common guesses:', [('cat', 59), ('rabbit', 16), ('crab', 15)])
('pig', 'MAPK@3:', 0.25059523809523809, 'common guesses:', [('pig', 93), ('cat', 31), ('bear', 29)])
('lightning', 'MAPK@3:', 0.25036710719530103, 'common guesses:', [('lightning', 78), ('knee', 37), ('string bean', 27)])
('flip flops', 'MAPK@3:', 0.25, 'common guesses:', [('flip flops', 61), ('lighter', 17), ('paper clip', 17)])
('crocodile', 'MAPK@3:', 0.24826388888888892, 'common guesses:', [('crocodile', 69), ('grass', 24), ('belt', 21)])
('rhinoceros', 'MAPK@3:', 0.24617196702002353, 'common guesses:', [('rhinoceros', 93), ('sheep', 38), ('camel', 33)])
('sandwich', 'MAPK@3:', 0.24579124579124578, 'common guesses:', [('sandwich', 74), ('hamburger', 31), ('spreadsheet', 20)])
('ambulance', 'MAPK@3:', 0.24474474474474472, 'common guesses:', [('ambulance', 83), ('firetruck', 46), ('van', 43)])
('hot dog', 'MAPK@3:', 0.24053724053724052, 'common guesses:', [('hot dog', 84), ('mouth', 42), ('pool', 32)])
('church', 'MAPK@3:', 0.24051490514905152, 'common guesses:', [('church', 90), ('wine bottle', 54), ('house', 40)])
('helmet', 'MAPK@3:', 0.23588342440801455, 'common guesses:', [('helmet', 58), ('bucket', 18), ('clock', 16)])
('stitches', 'MAPK@3:', 0.23492907801418439, 'common guesses:', [('stitches', 62), ('stairs', 30), ('screwdriver', 22)])
('grapes', 'MAPK@3:', 0.23247496423462088, 'common guesses:', [('grapes', 76), ('blackberry', 32), ('cello', 22)])
('screwdriver', 'MAPK@3:', 0.22952380952380952, 'common guesses:', [('screwdriver', 62), ('asparagus', 28), ('candle', 25)])
('bush', 'MAPK@3:', 0.2292817679558011, 'common guesses:', [('bush', 68), ('cloud', 63), ('pillow', 19)])
('cookie', 'MAPK@3:', 0.22842639593908629, 'common guesses:', [('cookie', 78), ('clock', 56), ('donut', 50)])
('firetruck', 'MAPK@3:', 0.22809667673716011, 'common guesses:', [('firetruck', 111), ('bus', 66), ('school bus', 63)])
('power outlet', 'MAPK@3:', 0.22703412073490817, 'common guesses:', [('power outlet', 86), ('washing machine', 48), ('The Mona Lisa', 45)])
('grass', 'MAPK@3:', 0.22702702702702704, 'common guesses:', [('grass', 61), ('ocean', 37), ('beach', 24)])
('flying saucer', 'MAPK@3:', 0.22660818713450295, 'common guesses:', [('flying saucer', 75), ('submarine', 65), ('shark', 39)])
('helicopter', 'MAPK@3:', 0.22638888888888889, 'common guesses:', [('helicopter', 69), ('whale', 19), ('snail', 18)])
('bed', 'MAPK@3:', 0.22612085769980508, 'common guesses:', [('bed', 55), ('trumpet', 22), ('toothbrush', 17)])
('whale', 'MAPK@3:', 0.2257142857142857, 'common guesses:', [('whale', 52), ('submarine', 37), ('shark', 19)])
('spoon', 'MAPK@3:', 0.2225177304964539, 'common guesses:', [('spoon', 56), ('baseball bat', 38), ('screwdriver', 26)])
('parrot', 'MAPK@3:', 0.22242206235011988, 'common guesses:', [('parrot', 86), ('penguin', 25), ('duck', 22)])
('blueberry', 'MAPK@3:', 0.22222222222222221, 'common guesses:', [('blueberry', 60), ('clock', 44), ('apple', 39)])
('lion', 'MAPK@3:', 0.22099447513812154, 'common guesses:', [('lion', 61), ('soccer ball', 31), ('basketball', 21)])
('pencil', 'MAPK@3:', 0.21675774134790526, 'common guesses:', [('pencil', 62), ('asparagus', 51), ('candle', 28)])
('snake', 'MAPK@3:', 0.21675774134790524, 'common guesses:', [('snake', 56), ('river', 24), ('see saw', 22)])
('cake', 'MAPK@3:', 0.21657754010695188, 'common guesses:', [('birthday cake', 77), ('cake', 64), ('hot tub', 25)])
('toe', 'MAPK@3:', 0.21645021645021645, 'common guesses:', [('toe', 70), ('bucket', 20), ('streetlight', 17)])
('beach', 'MAPK@3:', 0.21390374331550802, 'common guesses:', [('beach', 60), ('garden', 38), ('ocean', 27)])
('bridge', 'MAPK@3:', 0.21166666666666664, 'common guesses:', [('bridge', 61), ('rainbow', 36), ('rifle', 27)])
('paintbrush', 'MAPK@3:', 0.20937129300118623, 'common guesses:', [('paintbrush', 97), ('asparagus', 64), ('microphone', 50)])
('map', 'MAPK@3:', 0.20534069981583791, 'common guesses:', [('map', 56), ('postcard', 42), ('envelope', 34)])
('bread', 'MAPK@3:', 0.20165745856353592, 'common guesses:', [('bread', 55), ('cloud', 29), ('square', 26)])
('bathtub', 'MAPK@3:', 0.20165394402035622, 'common guesses:', [('bathtub', 79), ('keyboard', 25), ('pool', 23)])
('fire hydrant', 'MAPK@3:', 0.20145631067961164, 'common guesses:', [('fire hydrant', 57), ('cactus', 42), ('penguin', 27)])
('rabbit', 'MAPK@3:', 0.1959942775393419, 'common guesses:', [('rabbit', 65), ('cat', 25), ('lobster', 17)])
('brain', 'MAPK@3:', 0.1945736434108527, 'common guesses:', [('brain', 63), ('hurricane', 30), ('broccoli', 18)])
('flashlight', 'MAPK@3:', 0.19305555555555556, 'common guesses:', [('flashlight', 104), ('carrot', 26), ('crocodile', 25)])
('face', 'MAPK@3:', 0.19204389574759945, 'common guesses:', [('face', 76), ('cookie', 44), ('baseball', 37)])
('book', 'MAPK@3:', 0.18715083798882681, 'common guesses:', [('book', 47), ('microwave', 23), ('camera', 21)])
('jail', 'MAPK@3:', 0.18703703703703703, 'common guesses:', [('jail', 46), ('map', 31), ('fence', 22)])
('elephant', 'MAPK@3:', 0.18070175438596492, 'common guesses:', [('elephant', 42), ('couch', 13), ('dolphin', 10)])
('dresser', 'MAPK@3:', 0.17657657657657658, 'common guesses:', [('dresser', 51), ('calendar', 28), ('spreadsheet', 25)])
('oven', 'MAPK@3:', 0.17419354838709677, 'common guesses:', [('oven', 94), ('washing machine', 54), ('microwave', 51)])
('calendar', 'MAPK@3:', 0.17149758454106281, 'common guesses:', [('calendar', 131), ('spreadsheet', 130), ('stove', 72)])
('backpack', 'MAPK@3:', 0.17107583774250437, 'common guesses:', [('backpack', 48), ('helmet', 17), ('mug', 17)])
('hockey puck', 'MAPK@3:', 0.15683060109289615, 'common guesses:', [('hockey puck', 68), ('cloud', 43), ('couch', 35)])
('fence', 'MAPK@3:', 0.15549828178694158, 'common guesses:', [('fence', 42), ('castle', 29), ('jail', 11)])
('knife', 'MAPK@3:', 0.15444015444015444, 'common guesses:', [('knife', 62), ('pencil', 49), ('asparagus', 43)])
('diving board', 'MAPK@3:', 0.1532567049808429, 'common guesses:', [('diving board', 87), ('table', 55), ('streetlight', 44)])
('sleeping bag', 'MAPK@3:', 0.15185185185185188, 'common guesses:', [('sleeping bag', 44), ('keyboard', 26), ('eraser', 19)])
('animal migration', 'MAPK@3:', 0.14653784219001609, 'common guesses:', [('animal migration', 50), ('squiggle', 29), ('line', 26)])
('bottlecap', 'MAPK@3:', 0.14565217391304347, 'common guesses:', [('bottlecap', 48), ('couch', 29), ('cloud', 21)])
('bear', 'MAPK@3:', 0.14438943894389439, 'common guesses:', [('bear', 46), ('alarm clock', 21), ('pig', 17)])
('zigzag', 'MAPK@3:', 0.14351851851851852, 'common guesses:', [('zigzag', 37), ('snake', 21), ('lightning', 16)])
('crayon', 'MAPK@3:', 0.14273504273504273, 'common guesses:', [('candle', 68), ('lipstick', 62), ('crayon', 53)])
('river', 'MAPK@3:', 0.14166666666666666, 'common guesses:', [('river', 45), ('snake', 23), ('grass', 22)])
('key', 'MAPK@3:', 0.13831258644536651, 'common guesses:', [('key', 55), ('trumpet', 35), ('frying pan', 21)])
('sea turtle', 'MAPK@3:', 0.13518518518518519, 'common guesses:', [('sea turtle', 42), ('sun', 23), ('sheep', 17)])
('clarinet', 'MAPK@3:', 0.13492063492063491, 'common guesses:', [('clarinet', 43), ('pencil', 27), ('asparagus', 24)])
('yoga', 'MAPK@3:', 0.13262074425969911, 'common guesses:', [('yoga', 86), ('sailboat', 44), ('hat', 30)])
('ant', 'MAPK@3:', 0.13101604278074866, 'common guesses:', [('ant', 35), ('cannon', 18), ('horse', 18)])
('drums', 'MAPK@3:', 0.12864077669902912, 'common guesses:', [('drums', 38), ('crab', 15), ('motorbike', 13)])
('castle', 'MAPK@3:', 0.12862318840579709, 'common guesses:', [('castle', 40), ('crown', 19), ('camera', 13)])
('steak', 'MAPK@3:', 0.12477231329690346, 'common guesses:', [('steak', 30), ('cloud', 19), ('potato', 17)])
('garden', 'MAPK@3:', 0.12464985994397758, 'common guesses:', [('garden', 50), ('beach', 41), ('hat', 20)])
('camouflage', 'MAPK@3:', 0.12419562419562419, 'common guesses:', [('camouflage', 54), ('hurricane', 50), ('blackberry', 29)])
('pliers', 'MAPK@3:', 0.12355212355212354, 'common guesses:', [('pliers', 56), ('The Eiffel Tower', 41), ('scissors', 28)])
('bat', 'MAPK@3:', 0.12335216572504708, 'common guesses:', [('bat', 30), ('airplane', 21), ('speedboat', 14)])
('marker', 'MAPK@3:', 0.1207376478775226, 'common guesses:', [('marker', 93), ('lipstick', 85), ('candle', 80)])
('arm', 'MAPK@3:', 0.12062615101289134, 'common guesses:', [('arm', 33), ('banana', 22), ('eyeglasses', 17)])
('passport', 'MAPK@3:', 0.11703703703703702, 'common guesses:', [('passport', 43), ('The Mona Lisa', 33), ('calculator', 30)])
('bird', 'MAPK@3:', 0.11666666666666665, 'common guesses:', [('duck', 37), ('bird', 36), ('camel', 15)])
('pond', 'MAPK@3:', 0.11566484517304187, 'common guesses:', [('cloud', 68), ('pond', 32), ('bread', 31)])
('mosquito', 'MAPK@3:', 0.1144144144144144, 'common guesses:', [('mosquito', 33), ('octopus', 16), ('ceiling fan', 14)])
('squiggle', 'MAPK@3:', 0.1048689138576779, 'common guesses:', [('squiggle', 31), ('line', 30), ('ocean', 25)])
('roller coaster', 'MAPK@3:', 0.10465116279069768, 'common guesses:', [('roller coaster', 33), ('snake', 22), ('moustache', 20)])
('toothpaste', 'MAPK@3:', 0.10406091370558376, 'common guesses:', [('toothpaste', 33), ('saw', 23), ('bandage', 21)])
('dragon', 'MAPK@3:', 0.1033868092691622, 'common guesses:', [('dragon', 31), ('horse', 14), ('trombone', 14)])
('lobster', 'MAPK@3:', 0.10317460317460317, 'common guesses:', [('lobster', 28), ('palm tree', 17), ('rabbit', 17)])
('hot tub', 'MAPK@3:', 0.099074074074074064, 'common guesses:', [('birthday cake', 28), ('cake', 25), ('hot tub', 24)])
('watermelon', 'MAPK@3:', 0.091289782244556097, 'common guesses:', [('watermelon', 30), ('soccer ball', 22), ('underwear', 22)])
('monkey', 'MAPK@3:', 0.091145833333333329, 'common guesses:', [('monkey', 28), ('angel', 13), ('palm tree', 12)])
('telephone', 'MAPK@3:', 0.091145833333333329, 'common guesses:', [('cell phone', 26), ('telephone', 23), ('ear', 21)])
('piano', 'MAPK@3:', 0.090476190476190474, 'common guesses:', [('piano', 25), ('bus', 16), ('sandwich', 16)])
('trombone', 'MAPK@3:', 0.087244283995186508, 'common guesses:', [('trombone', 36), ('trumpet', 35), ('speedboat', 30)])
('mouse', 'MAPK@3:', 0.083955223880597021, 'common guesses:', [('mouse', 29), ('canoe', 19), ('frying pan', 17)])
('raccoon', 'MAPK@3:', 0.080074487895716945, 'common guesses:', [('raccoon', 29), ('panda', 23), ('tiger', 22)])
('The Great Wall of China', 'MAPK@3:', 0.079310344827586213, 'common guesses:', [('ocean', 48), ('grass', 40), ('rifle', 40)])
('hospital', 'MAPK@3:', 0.07636122177954846, 'common guesses:', [('hospital', 38), ('camera', 27), ('washing machine', 22)])
('aircraft carrier', 'MAPK@3:', 0.067619047619047606, 'common guesses:', [('speedboat', 24), ('submarine', 22), ('aircraft carrier', 19)])
('cooler', 'MAPK@3:', 0.066748566748566746, 'common guesses:', [('postcard', 48), ('door', 46), ('bucket', 36)])
('syringe', 'MAPK@3:', 0.062908496732026142, 'common guesses:', [('knife', 32), ('clarinet', 24), ('asparagus', 23)])
('garden hose', 'MAPK@3:', 0.061020036429872485, 'common guesses:', [('rifle', 22), ('snake', 21), ('see saw', 19)])
('frog', 'MAPK@3:', 0.059972105997210597, 'common guesses:', [('frog', 22), ('hat', 11), ('police car', 11)])
('pool', 'MAPK@3:', 0.058333333333333327, 'common guesses:', [('keyboard', 28), ('pool', 21), ('cloud', 19)])
('dog', 'MAPK@3:', 0.057748538011695903, 'common guesses:', [('horse', 29), ('cow', 28), ('rhinoceros', 25)])
('string bean', 'MAPK@3:', 0.053072625698324022, 'common guesses:', [('knife', 23), ('hockey stick', 21), ('pencil', 16)])
('peas', 'MAPK@3:', 0.030178326474622773, 'common guesses:', [('peas', 14), ('trombone', 14), ('animal migration', 12)])
(29, 0.34546075386072739)
